No,Time,Interval(mi),Indoor Humidity(%),Indoor Temperature(°C),Outdoor Humidity(%),Outdoor Temperature(°C),Absolute Pressure(hPa),Wind(m/s),Gust(m/s),Direction,Relative Pressure(hPa),Dewpoint(°C),Windchill(°C),Hour Rainfall(mm),24 hour Rainfall(mm),Week Rainfall(mm),Month Rainfall(mm),Total Rainfall(mm),Wind Level(bft),Gust Level(bft)
748,13-01-2009 03:40,30,51,17,92,5.9,996.6,0,1,W,976.8,4.7,5.9,0.6,3.3,75.3,77.4,77.4,0,1
749,13-01-2009 04:10,30,51,16.8,92,5.7,996.7,0,0.7,SW,976.9,4.5,5.7,0.6,2.4,75.3,77.4,77.4,0,1
750,13-01-2009 04:40,30,51,16.7,92,5.7,996.6,0,0,SW,976.8,4.5,5.7,0,2.1,75.3,77.4,77.4,0,0
751,13-01-2009 05:10,30,51,16.6,92,5.6,996.8,0,0,W,977,4.4,5.6,0.3,2.1,75.6,77.7,77.7,0,0
752,13-01-2009 05:40,30,51,16.4,92,5.5,996.9,0,0,W,977.1,4.3,5.5,0.6,1.8,75.9,78,78,0,0
753,13-01-2009 06:10,30,51,16.3,92,5.3,997.2,0,0,W,977.4,4.1,5.3,0.3,1.5,75.9,78,78,0,0
754,13-01-2009 06:40,30,52,16.2,92,5.2,997.4,0,0.3,SW,977.6,4,5.2,0,1.5,75.9,78,78,0,1
755,13-01-2009 07:10,30,52,16.1,92,5.1,997.6,0,0.3,SW,977.8,3.9,5.1,0,1.5,75.9,78,78,0,1
756,13-01-2009 07:40,30,52,16.2,92,5.1,997.9,0,0,SW,978.1,3.9,5.1,0,1.5,75.9,78,78,0,0
757,13-01-2009 08:10,30,52,16.5,92,5,998,0,0,SW,978.2,3.8,5,0.3,1.8,76.2,78.3,78.3,0,0
758,13-01-2009 08:40,30,52,16.9,92,5.1,998.4,0,0,W,978.6,3.9,5.1,0.3,1.8,76.2,78.3,78.3,0,0
759,13-01-2009 09:10,30,52,17.2,92,5.2,998.7,0,0.3,W,978.9,4,5.2,0,1.8,76.2,78.3,78.3,0,1
760,13-01-2009 09:40,30,51,17.3,92,5.5,999,0,0,W,979.2,4.3,5.5,0,1.5,76.2,78.3,78.3,0,0
761,13-01-2009 10:10,30,52,17.3,92,5.7,999.2,0,0,W,979.4,4.5,5.7,0,1.5,76.2,78.3,78.3,0,0
762,13-01-2009 10:40,30,53,17.5,92,5.9,999.3,0,0,W,979.5,4.7,5.9,0.6,2.1,76.8,78.9,78.9,0,0
763,13-01-2009 11:10,30,53,17.7,92,6.1,999.4,0,0.3,SW,979.6,4.9,6.1,0.9,2.4,77.1,79.2,79.2,0,1
764,13-01-2009 11:40,30,52,17.8,92,6.2,999.6,0,0.3,S,979.8,5,6.2,0.3,2.4,77.1,79.2,79.2,0,1
765,13-01-2009 12:10,30,53,17.8,92,6.2,999.7,0,0.3,SW,979.9,5,6.2,0,2.4,77.1,79.2,79.2,0,1
766,13-01-2009 12:40,30,53,17.8,92,6.1,999.9,0,0.3,SW,980.1,4.9,6.1,0,2.4,77.1,79.2,79.2,0,1
767,13-01-2009 13:10,30,54,17.8,92,6.4,999.9,0,0.3,SW,980.1,5.2,6.4,0.6,3,77.7,79.8,79.8,0,1
768,13-01-2009 13:40,30,53,17.8,92,7.2,999.9,0,0.7,SW,980.1,6,7.2,0.6,3,77.7,79.8,79.8,0,1
769,13-01-2009 14:10,30,52,17.7,91,6.8,1000,0,0.7,SWW,980.2,5.4,6.8,0,3,77.7,79.8,79.8,0,1
770,13-01-2009 14:40,30,53,17.6,91,6.2,1000.1,0,0.3,S,980.3,4.8,6.2,0,3,77.7,79.8,79.8,0,1
771,13-01-2009 15:10,30,53,17.7,91,5.9,1000.2,0.3,1,SWW,980.4,4.6,5.9,0,3,77.7,79.8,79.8,1,1
772,13-01-2009 15:40,30,54,17.8,91,5.7,1000.6,0.3,0.7,W,980.8,4.4,5.7,0,3,77.7,79.8,79.8,1,1
773,13-01-2009 16:10,30,52,17.9,91,5.5,1000.8,0,0.3,SW,981,4.2,5.5,0,3,77.7,79.8,79.8,0,1
774,13-01-2009 16:40,30,52,17.8,91,5.1,1001.1,0,0.3,SW,981.3,3.8,5.1,0,3,77.7,79.8,79.8,0,1
775,13-01-2009 17:10,30,53,17.8,91,4.6,1001.3,0,0,W,981.5,3.3,4.6,0,3,77.7,79.8,79.8,0,0
776,13-01-2009 17:40,30,52,18.1,91,4.4,1001.5,0,0,N,981.7,3.1,4.4,0,3,77.7,79.8,79.8,0,0
777,13-01-2009 18:10,30,52,18.5,91,4.4,1001.6,0,0.3,NW,981.8,3.1,4.4,0,3,77.7,79.8,79.8,0,1
778,13-01-2009 18:40,30,52,18.7,91,3.9,1002,0,0.3,NW,982.2,2.6,3.9,0,3,77.7,79.8,79.8,0,1
779,13-01-2009 19:10,30,52,18.8,91,3.4,1002.2,0,0.3,N,982.4,2.1,3.4,0,3,77.7,79.8,79.8,0,1
780,13-01-2009 19:40,30,52,18.9,91,3.3,1002.4,0,0,W,982.6,2,3.3,0,3,77.7,79.8,79.8,0,0
781,13-01-2009 20:10,30,52,19,92,3.5,1002.6,0,0,E,982.8,2.3,3.5,0,3,77.7,79.8,79.8,0,0
782,13-01-2009 20:40,30,51,18.7,92,3.8,1002.8,0,0.3,NW,983,2.6,3.8,0,3,77.7,79.8,79.8,0,1
783,13-01-2009 21:10,30,51,18.5,92,3.7,1003,0,0,NE,983.2,2.5,3.7,0,3,77.7,79.8,79.8,0,0
784,13-01-2009 21:40,30,52,18.4,92,4,1003.6,0,0,W,983.8,2.8,4,0,3,77.7,79.8,79.8,0,0
785,13-01-2009 22:10,30,52,18.3,92,3.9,1003.4,0,0,E,983.6,2.7,3.9,0,3,77.7,79.8,79.8,0,0
786,13-01-2009 22:40,30,52,18.2,92,4.1,1003.6,0,0.3,W,983.8,2.9,4.1,0,3,77.7,79.8,79.8,0,1
787,13-01-2009 23:10,30,52,18.2,92,4,1003.8,0,0,E,984,2.8,4,0,3,77.7,79.8,79.8,0,0
788,13-01-2009 23:40,30,52,18,92,4,1003.9,0,0.3,W,984.1,2.8,4,0,3,77.7,79.8,79.8,0,1
789,14-01-2009 00:10,30,51,17.8,92,3.8,1004.1,0,0,SW,984.3,2.6,3.8,0.3,3.3,78,80.1,80.1,0,0
790,14-01-2009 00:40,30,51,17.6,92,3.1,1003.9,0,0.3,E,984.1,1.9,3.1,0.3,3.3,78,80.1,80.1,0,1
791,14-01-2009 01:10,30,51,17.4,92,3,1004.2,0,0,W,984.4,1.8,3,0,3.3,78,80.1,80.1,0,0
792,14-01-2009 01:40,30,51,17.3,92,2.6,1004.5,0,0.3,W,984.7,1.4,2.6,0,3.3,78,80.1,80.1,0,1
793,14-01-2009 02:10,30,51,17.1,92,2.7,1004.5,0,0,SE,984.7,1.5,2.7,0,3.3,78,80.1,80.1,0,0
794,14-01-2009 02:40,30,51,16.9,92,2.9,1004.7,0,0,W,984.9,1.7,2.9,0,3.3,78,80.1,80.1,0,0
795,14-01-2009 03:10,30,51,16.7,92,3.1,1004.8,0,0,SW,985,1.9,3.1,0,3.3,78,80.1,80.1,0,0
796,14-01-2009 03:40,30,51,16.6,92,3.3,1004.9,0,0,W,985.1,2.1,3.3,0,2.7,78,80.1,80.1,0,0
797,14-01-2009 04:10,30,51,16.4,92,3.3,1005,0,0,W,985.2,2.1,3.3,0,2.7,78,80.1,80.1,0,0
798,14-01-2009 04:40,30,51,16.3,92,3.2,1005,0,0,SE,985.2,2,3.2,0,2.7,78,80.1,80.1,0,0
799,14-01-2009 05:10,30,51,16.2,92,3.2,1005.1,0,0,S,985.3,2,3.2,0,2.4,78,80.1,80.1,0,0
800,14-01-2009 05:40,30,51,16,92,3.4,1005.3,0,0,W,985.5,2.2,3.4,0,2.1,78,80.1,80.1,0,0
801,14-01-2009 06:10,30,51,15.9,92,3.4,1005.2,0,0,W,985.4,2.2,3.4,0,2.1,78,80.1,80.1,0,0
802,14-01-2009 06:40,30,51,15.8,92,3.4,1005.3,0,0,N,985.5,2.2,3.4,0,2.1,78,80.1,80.1,0,0
803,14-01-2009 07:10,30,51,15.7,92,3.6,1005.3,0,0,W,985.5,2.4,3.6,0,2.1,78,80.1,80.1,0,0
804,14-01-2009 07:40,30,51,15.7,92,3.5,1005.7,0,0.7,W,985.9,2.3,3.5,0,2.1,78,80.1,80.1,0,1
805,14-01-2009 08:10,30,51,16,92,3.4,1005.5,0,0.3,SE,985.7,2.2,3.4,0,1.8,78,80.1,80.1,0,1
806,14-01-2009 08:40,30,51,16.4,92,3.5,1005.3,0,0,SE,985.5,2.3,3.5,0,1.8,78,80.1,80.1,0,0
807,14-01-2009 09:10,30,51,16.7,92,3.6,1005.4,0,0,W,985.6,2.4,3.6,0,1.8,78,80.1,80.1,0,0
808,14-01-2009 09:40,30,51,16.8,92,3.7,1005.9,0,0.3,W,986.1,2.5,3.7,0,1.8,78,80.1,80.1,0,1
809,14-01-2009 10:10,30,52,17.1,92,3.7,1005.9,0,0,SW,986.1,2.5,3.7,0,1.8,78,80.1,80.1,0,0
810,14-01-2009 10:40,30,53,17.4,92,4,1005.9,0,0,SW,986.1,2.8,4,0,1.2,78,80.1,80.1,0,0
811,14-01-2009 11:10,30,52,17.7,92,4.2,1005.8,0,0.7,SW,986,3,4.2,0,0.9,78,80.1,80.1,0,1
812,14-01-2009 11:40,30,52,17.8,91,5,1005.4,0,1,SW,985.6,3.7,5,0,0.9,78,80.1,80.1,0,1
813,14-01-2009 12:10,30,51,17.7,87,5.5,1005.2,0.7,1.4,S,985.4,3.5,5.5,0,0.9,77.7,80.1,80.1,1,1
814,14-01-2009 12:40,30,52,17.6,85,5.7,1004.8,0.3,1.7,SSW,985,3.4,5.7,0,0.9,77.4,80.1,80.1,1,2
815,14-01-2009 13:10,30,52,17.7,84,5.5,1004.4,1,2.4,SW,984.6,3,5.5,0,0.3,77.1,80.1,80.1,1,2
816,14-01-2009 13:40,30,51,17.7,84,5.4,1004.1,1,1.7,SSW,984.3,2.9,5.4,0,0.3,76.8,80.1,80.1,1,2
817,14-01-2009 14:10,30,51,17.7,83,5.3,1003.8,0.7,1.7,S,984,2.7,5.3,0,0.3,76.8,80.1,80.1,1,2
818,14-01-2009 14:40,30,51,18,82,5.4,1003.4,0.7,2,SSW,983.6,2.6,5.4,0,0.3,76.5,80.1,80.1,1,2
819,14-01-2009 15:10,30,51,18.1,81,5.3,1003.1,2,4.4,SE,983.3,2.3,3.9,0,0.3,76.5,80.1,80.1,2,3
820,14-01-2009 15:40,30,51,18.2,82,5.1,1002.9,0,0.7,SW,983.1,2.3,5.1,0,0.3,76.5,80.1,80.1,0,1
821,14-01-2009 16:10,30,51,18.2,81,5,1002.6,0.7,2.7,S,982.8,2,5,0,0.3,76.5,80.1,80.1,1,2
822,14-01-2009 16:40,30,51,18,81,5,1002.5,1.4,2.4,S,982.7,2,5,0,0.3,76.5,80.1,80.1,1,2
823,14-01-2009 17:10,30,51,17.9,79,5.1,1002.2,1.7,3.4,SW,982.4,1.8,5.1,0.3,0.6,76.8,80.4,80.4,2,3
824,14-01-2009 17:40,30,51,17.8,77,5.3,1001.8,1.7,2.7,SE,982,1.6,5.3,0.3,0.6,76.8,80.4,80.4,2,2
825,14-01-2009 18:10,30,51,18,76,5.3,1001.8,1.4,2.7,S,982,1.4,5.3,0,0.6,76.8,80.4,80.4,1,2
826,14-01-2009 18:40,30,50,18.3,78,5.1,1001.4,2.7,5.8,NNE,981.6,1.6,2,0,0.6,76.8,80.4,80.4,2,4
827,14-01-2009 19:10,30,50,18.3,82,4.6,1001,1.7,3.7,S,981.2,1.8,4.6,0.3,0.9,77.1,80.7,80.7,2,3
828,14-01-2009 19:40,30,49,18.2,83,4.5,1000.6,2.4,4.4,S,980.8,1.9,2,0.9,1.5,77.7,81.3,81.3,2,3
829,14-01-2009 20:10,30,49,18,84,4.5,1000.4,2.4,4.1,SE,980.6,2,2,1.2,2.1,78.3,81.9,81.9,2,3
830,14-01-2009 20:40,30,49,18,86,4.6,1000.2,2,3.7,SW,980.4,2.5,3.2,1.8,3.3,79.5,83.1,83.1,2,3
831,14-01-2009 21:10,30,49,17.9,86,4.9,1000.2,0.7,1.4,SSW,980.4,2.8,4.9,2.1,4.2,80.4,84,84,1,1
832,14-01-2009 21:40,30,50,18,87,4.8,1000.2,2.4,3.7,SW,980.4,2.8,2.3,2.1,5.4,81.6,85.2,85.2,2,3
833,14-01-2009 22:10,30,49,18,88,4.9,1000.1,1.7,3.7,SSW,980.3,3.1,4.9,2.1,6.3,82.5,86.1,86.1,2,3
834,14-01-2009 22:40,30,49,18.1,87,5.2,999.9,2.7,4.1,W,980.1,3.2,2.1,2.1,7.5,83.7,87.3,87.3,2,3
835,14-01-2009 23:10,30,49,18.1,87,5.3,999.9,2,3.7,SWW,980.1,3.3,3.9,1.8,8.1,84.3,87.9,87.9,2,3
836,14-01-2009 23:40,30,49,18,87,5.6,999.8,1.4,3.1,SW,980,3.6,5.6,1.5,9,84.9,88.8,88.8,1,2
837,15-01-2009 00:10,30,49,17.8,88,5.7,999.9,1.4,2.7,SW,980.1,3.9,5.7,1.5,9.3,85.5,89.4,89.4,1,2
838,15-01-2009 00:40,30,48,17.6,87,5.9,999.9,0.7,2,W,980.1,3.9,5.9,1.2,9.9,86.1,90,90,1,2
839,15-01-2009 01:10,30,49,17.3,87,6.2,999.6,0.7,1.4,W,979.8,4.2,6.2,0.6,9.9,86.1,90,90,1,1
840,15-01-2009 01:40,30,49,17.1,87,6.3,999.7,0.7,2,S,979.9,4.3,6.3,0,9.9,86.1,90,90,1,2
841,15-01-2009 02:10,30,49,16.9,87,6.3,999.7,0,0.7,SW,979.9,4.3,6.3,0,9.9,86.1,90,90,0,1
842,15-01-2009 02:40,30,49,16.7,86,6.6,999.7,1,1.7,NW,979.9,4.4,6.6,0,9.9,86.1,90,90,1,2
843,15-01-2009 03:10,30,49,16.5,86,6.8,999.3,1.7,2.7,SE,979.5,4.6,6.8,0,9.9,86.1,90,90,2,2
844,15-01-2009 03:40,30,49,16.3,85,7,999,1,2.7,SE,979.2,4.7,7,0,9.9,86.1,90,90,1,2
845,15-01-2009 04:10,30,49,16.1,84,7.2,998.8,2,4.1,SW,979,4.7,5.9,0,9.9,86.1,90,90,2,3
846,15-01-2009 04:40,30,49,16,84,7.5,998.8,1.7,4.1,SW,979,5,7.5,0,9.9,86.1,90,90,2,3
847,15-01-2009 05:10,30,49,15.8,82,7.7,998.5,2.7,4.8,NNE,978.7,4.8,4.9,0,9.9,86.1,90,90,2,3
848,15-01-2009 05:40,30,49,15.7,83,7.6,998.5,1.4,3.1,SW,978.7,4.9,7.6,0,9.9,85.8,90,90,1,2
849,15-01-2009 06:10,30,49,15.6,82,7.7,998.4,2.7,6.1,SW,978.6,4.8,4.9,0,9.9,85.8,90,90,2,4
850,15-01-2009 06:40,30,49,15.4,82,7.7,998.4,2.4,3.7,SW,978.6,4.8,5.5,0,9.9,85.8,90,90,2,3
851,15-01-2009 07:10,30,49,15.3,82,7.8,998.6,2.4,4.4,S,978.8,4.9,5.6,0,9.9,85.8,90,90,2,3
852,15-01-2009 07:40,30,49,15.4,82,7.9,998.5,2.4,4.1,SW,978.7,5,5.7,0,9.9,85.8,90,90,2,3
853,15-01-2009 08:10,30,49,15.7,82,8,998.4,2.7,4.4,SWW,978.6,5.1,5.2,0,9.9,85.8,90,90,2,3
854,15-01-2009 08:40,30,50,16,81,8.1,998.5,1.4,3.7,S,978.7,5,8.1,0,9.9,85.8,90,90,1,3
855,15-01-2009 09:10,30,49,16.4,82,8,998.5,1,3.4,NE,978.7,5.1,8,0,9.9,85.8,90,90,1,3
856,15-01-2009 09:40,30,49,16.5,82,8.1,998.8,1.7,3.1,SSE,979,5.2,8.1,0,9.9,85.8,90,90,2,2
857,15-01-2009 10:10,30,50,16.7,83,8,999,1.4,2,S,979.2,5.3,8,0,9.9,85.8,90,90,1,2
858,15-01-2009 10:40,30,51,16.9,85,8,999,1.7,3.4,S,979.2,5.6,8,0.3,10.2,86.1,90.3,90.3,2,3
859,15-01-2009 11:10,30,50,17.1,84,8.3,998.7,3.1,5.4,S,978.9,5.8,4.8,0.3,10.2,86.1,90.3,90.3,2,3
860,15-01-2009 11:40,30,49,17.1,84,8.3,998.7,2.7,4.4,E,978.9,5.8,5.5,0.3,10.5,86.4,90.6,90.6,2,3
861,15-01-2009 12:10,30,50,17,84,8.3,998.6,3.4,5.4,SSE,978.8,5.8,4.2,0.3,10.5,86.4,90.6,90.6,3,3
862,15-01-2009 12:40,30,50,17.1,84,8.3,998.5,2,3.7,S,978.7,5.8,7.1,0.3,10.8,86.7,90.9,90.9,2,3
863,15-01-2009 13:10,30,49,17,84,8.2,998.3,1.7,3.4,SW,978.5,5.7,8.2,0.6,11.1,87,91.2,91.2,2,3
864,15-01-2009 13:40,30,50,17,82,8.1,998.2,1.7,3.7,SE,978.4,5.2,8.1,0.3,11.1,87,91.2,91.2,2,3
865,15-01-2009 14:10,30,50,17.4,79,8.2,998.3,3.1,5.1,SE,978.5,4.8,4.6,0,11.1,87,91.2,91.2,2,3
866,15-01-2009 14:40,30,50,17.8,78,8.1,998.2,2.4,4.8,SW,978.4,4.5,5.9,0,11.1,87,91.2,91.2,2,3
867,15-01-2009 15:10,30,50,17.9,77,8.1,998.2,2,3.7,SEE,978.4,4.3,6.9,0,11.1,87,91.2,91.2,2,3
868,15-01-2009 15:40,30,50,18.3,80,7.7,998.5,2,3.7,S,978.7,4.5,6.5,0.3,11.4,87.3,91.5,91.5,2,3
869,15-01-2009 16:10,30,50,18.7,76,8,998.5,2.4,4.1,SSE,978.7,4,5.8,0.3,11.4,87.3,91.5,91.5,2,3
870,15-01-2009 16:40,30,49,18.7,74,8.2,998.6,3.7,5.4,N,978.8,3.9,3.6,0,11.4,87.3,91.5,91.5,3,3
871,15-01-2009 17:10,30,49,18.6,74,8.2,998.7,2.7,4.8,S,978.9,3.9,5.4,0,11.1,87.3,91.5,91.5,2,3
872,15-01-2009 17:40,30,49,18.8,75,8.1,999,2.7,4.8,SE,979.2,3.9,5.3,0,11.1,87.3,91.5,91.5,2,3
873,15-01-2009 18:10,30,49,19.1,79,7.6,999.2,2,3.7,S,979.4,4.2,6.4,0,11.1,87.3,91.5,91.5,2,3
874,15-01-2009 18:40,30,49,19.3,78,7.6,999.6,2.7,4.4,SW,979.8,4,4.7,0,11.1,87.3,91.5,91.5,2,3
875,15-01-2009 19:10,30,48,19.1,82,7.4,999.6,3.4,6.1,SW,979.8,4.5,3.2,0.3,11.1,87.6,91.8,91.8,3,4
876,15-01-2009 19:40,30,48,18.8,83,7.2,999.9,2,4.4,SE,980.1,4.5,5.9,0.6,10.8,87.9,92.1,92.1,2,3
877,15-01-2009 20:10,30,49,18.5,83,7.2,999.9,2.4,5.4,S,980.1,4.5,5,0.6,10.5,88.2,92.4,92.4,2,3
878,15-01-2009 20:40,30,49,18.4,83,7.2,1000.1,2.4,4.1,SW,980.3,4.5,5,0.3,9.3,88.2,92.4,92.4,2,3
879,15-01-2009 21:10,30,49,18.3,83,7.3,1000.4,2,3.7,SW,980.6,4.6,6,0,8.4,88.2,92.4,92.4,2,3
880,15-01-2009 21:40,30,49,18.2,82,7.3,1000.6,1.7,3.1,SW,980.8,4.4,7.3,0,7.2,88.2,92.4,92.4,2,2
881,15-01-2009 22:10,30,49,18.2,81,7.5,1000.8,1,2.7,S,981,4.5,7.5,0,6.3,88.2,92.4,92.4,1,2
882,15-01-2009 22:40,30,49,18.3,81,7.4,1000.9,2,3.4,S,981.1,4.4,6.1,0,5.1,88.2,92.4,92.4,2,3
883,15-01-2009 23:10,30,49,18.3,81,7.4,1001,1,2.7,SSW,981.2,4.4,7.4,0,4.5,88.2,92.4,92.4,1,2
884,15-01-2009 23:40,30,49,18.2,81,7.4,1001,1.4,2.4,NW,981.2,4.4,7.4,0,3.6,88.2,92.4,92.4,1,2
885,16-01-2009 00:10,30,49,18,81,7.4,1001,2,4.8,SW,981.2,4.4,6.1,0,3,88.2,92.4,92.4,2,3
886,16-01-2009 00:40,30,49,17.7,81,7.4,1001.2,1.4,2.4,SW,981.4,4.4,7.4,0,2.4,88.2,92.4,92.4,1,2
887,16-01-2009 01:10,30,49,17.5,82,7.3,1001,1.4,2.4,SW,981.2,4.4,7.3,0,2.4,88.2,92.4,92.4,1,2
888,16-01-2009 01:40,30,49,17.2,82,7.2,1000.7,0.3,1.7,W,980.9,4.3,7.2,0,2.4,88.2,92.4,92.4,1,2
889,16-01-2009 02:10,30,49,17,83,6.9,1000.6,1.4,2.7,SW,980.8,4.2,6.9,0,2.4,88.2,92.4,92.4,1,2
890,16-01-2009 02:40,30,49,16.8,83,6.9,1000.8,0.7,1.7,SW,981,4.2,6.9,0,2.4,88.2,92.4,92.4,1,2
891,16-01-2009 03:10,30,49,16.6,83,6.5,1000.8,1.4,3.1,SW,981,3.8,6.5,0,2.4,88.2,92.4,92.4,1,2
892,16-01-2009 03:40,30,49,16.4,84,6.2,1001,0.3,1.4,SSW,981.2,3.7,6.2,0,2.4,88.2,92.4,92.4,1,1
893,16-01-2009 04:10,30,49,16.2,84,6.1,1000.7,0.3,1,E,980.9,3.6,6.1,0,2.4,88.2,92.4,92.4,1,1
894,16-01-2009 04:40,30,49,16.1,84,6.1,1000.4,0.3,1,SW,980.6,3.6,6.1,0,2.4,88.2,92.4,92.4,1,1
895,16-01-2009 05:10,30,49,15.9,83,6.3,1000.4,0.7,1.4,SW,980.6,3.6,6.3,0,2.4,88.2,92.4,92.4,1,1
896,16-01-2009 05:40,30,49,15.8,82,6.6,1000,1.4,2.4,S,980.2,3.8,6.6,0,2.4,88.2,92.4,92.4,1,2
897,16-01-2009 06:10,30,49,15.6,82,6.7,999.9,1,2.4,SE,980.1,3.9,6.7,0,2.4,88.2,92.4,92.4,1,2
898,16-01-2009 06:40,30,49,15.5,83,6.7,1000,1.4,2.7,W,980.2,4,6.7,0,2.4,88.2,92.4,92.4,1,2
899,16-01-2009 07:10,30,49,15.4,82,7,999.8,1,2,SSW,980,4.1,7,0,2.4,88.2,92.4,92.4,1,2
900,16-01-2009 07:40,30,50,15.5,83,7.1,1000.1,2,4.4,SW,980.3,4.4,5.8,0,2.4,88.2,92.4,92.4,2,3
901,16-01-2009 08:10,30,50,15.8,84,7,1000.4,2.7,4.4,SW,980.6,4.5,4.1,0,2.4,88.2,92.4,92.4,2,3
902,16-01-2009 08:40,30,50,16.1,85,6.8,1000.2,1.4,3.1,SW,980.4,4.5,6.8,0,2.4,88.2,92.4,92.4,1,2
903,16-01-2009 09:10,30,50,16.5,85,6.9,1000.4,1.4,2.7,SSW,980.6,4.6,6.9,0,2.4,88.2,92.4,92.4,1,2
904,16-01-2009 09:40,30,50,16.6,85,7.1,1000.4,1.7,3.7,E,980.6,4.8,7.1,0,2.4,88.2,92.4,92.4,2,3
905,16-01-2009 10:10,30,51,16.8,84,7.6,1000.5,1.7,3.1,SW,980.7,5.1,7.6,0,2.4,88.2,92.4,92.4,2,2
906,16-01-2009 10:40,30,51,17.1,84,7.6,1000.6,1.4,2.7,SW,980.8,5.1,7.6,0,2.1,88.2,92.4,92.4,1,2
907,16-01-2009 11:10,30,51,17.3,81,8.8,1000.4,1,2.4,SSW,980.6,5.7,8.8,0,2.1,88.2,92.4,92.4,1,2
908,16-01-2009 11:40,30,50,17.4,80,8.4,1000.3,1,2.7,SSE,980.5,5.2,8.4,0,1.8,88.2,92.4,92.4,1,2
909,16-01-2009 12:10,30,51,17.8,78,8.4,1000,1.7,4.4,W,980.2,4.8,8.4,0,1.8,88.2,92.4,92.4,2,3
910,16-01-2009 12:40,30,51,18.4,77,8.5,999.8,1.7,2.7,SSW,980,4.7,8.5,0,1.5,88.2,92.4,92.4,2,2
911,16-01-2009 13:10,30,50,18.7,75,8.9,999,0.7,2.7,S,979.2,4.7,8.9,0,1.2,88.2,92.4,92.4,1,2
912,16-01-2009 13:40,30,49,18.6,74,9,998.7,1.7,3.4,NNW,978.9,4.6,9,0,1.2,88.2,92.4,92.4,2,3
913,16-01-2009 14:10,30,49,18.4,75,8.6,998.5,1.4,2.7,SE,978.7,4.4,8.6,0,1.2,88.2,92.4,92.4,1,2
914,16-01-2009 14:40,30,50,18.3,75,8.5,998.3,1.7,3.4,SW,978.5,4.3,8.5,0,1.2,88.2,92.4,92.4,2,3
915,16-01-2009 15:10,30,50,18.3,76,8.3,998.2,1,2,SE,978.4,4.3,8.3,0,1.2,88.2,92.4,92.4,1,2
916,16-01-2009 15:40,30,50,18.4,81,7.5,997.8,1.4,3.7,S,978,4.5,7.5,0.3,1.2,88.5,92.7,92.7,1,3
917,16-01-2009 16:10,30,51,18.4,83,7.2,997.8,1,2,S,978,4.5,7.2,0.6,1.5,88.8,93,93,1,2
918,16-01-2009 16:40,30,50,18.4,83,7.4,997.5,3.4,6.5,SW,977.7,4.7,3.2,0.6,1.8,89.1,93.3,93.3,3,4
919,16-01-2009 17:10,30,49,18.3,84,7.3,997.3,1.4,3.1,SW,977.5,4.8,7.3,0.3,1.8,89.1,93.3,93.3,1,2
920,16-01-2009 17:40,30,51,18.5,85,7.2,997.1,1,3.4,SWW,977.3,4.9,7.2,0,1.8,89.1,93.3,93.3,1,3
921,16-01-2009 18:10,30,51,18.8,85,7.4,996.7,1.7,3.1,W,976.9,5.1,7.4,0,1.8,89.1,93.3,93.3,2,2
922,16-01-2009 18:40,30,51,19,82,8,996.7,2,4.8,NWW,976.9,5.1,6.8,0.3,2.1,89.4,93.6,93.6,2,3
923,16-01-2009 19:10,30,50,18.9,83,8,996.5,1.4,2.7,S,976.7,5.3,8,0.3,1.8,89.4,93.6,93.6,1,2
924,16-01-2009 19:40,30,50,18.8,82,8.2,996.4,2.7,5.4,SW,976.6,5.3,5.4,0,1.5,89.4,93.6,93.6,2,3
925,16-01-2009 20:10,30,50,18.7,84,7.9,996,3.4,6.1,S,976.2,5.4,3.8,0.3,1.5,89.7,93.9,93.9,3,4
926,16-01-2009 20:40,30,50,18.6,86,7.8,996.1,2.7,5.4,S,976.3,5.6,5,0.9,2.1,90.3,94.5,94.5,2,3
927,16-01-2009 21:10,30,50,18.6,86,7.8,995.8,3.1,5.4,NW,976,5.6,4.2,1.2,2.7,90.9,95.1,95.1,2,3
928,16-01-2009 21:40,30,50,18.5,87,7.6,995,1.7,4.8,S,975.2,5.6,7.6,0.9,3,91.2,95.4,95.4,2,3
929,16-01-2009 22:10,30,50,18.4,86,8.1,994.8,3.1,6.1,SW,975,5.9,4.5,0.6,3.3,91.5,95.7,95.7,2,4
930,16-01-2009 22:40,30,50,18.4,85,8.5,995,2.4,4.1,NW,975.2,6.1,6.4,0.3,3.3,91.5,95.7,95.7,2,3
931,16-01-2009 23:10,30,50,18.4,84,8.5,994.9,1.4,3.7,S,975.1,6,8.5,0,3.3,91.5,95.7,95.7,1,3
932,16-01-2009 23:40,30,50,18.3,84,8.3,994.5,1.4,2.4,S,974.7,5.8,8.3,0,3.3,91.5,95.7,95.7,1,2
933,17-01-2009 00:10,30,50,18.1,84,8.4,994.4,2,3.4,SW,974.6,5.9,7.2,0,3.3,91.5,95.7,95.7,2,3
934,17-01-2009 00:40,30,50,17.9,85,8.1,994.2,1.7,3.1,SWW,974.4,5.7,8.1,0,3.3,91.5,95.7,95.7,2,2
935,17-01-2009 01:10,30,50,17.7,86,8,993.8,1.4,2.4,W,974,5.8,8,0.6,3.9,92.1,96.3,96.3,1,2
936,17-01-2009 01:40,30,50,17.6,86,7.6,993.6,0.7,1.4,NW,973.8,5.4,7.6,0.9,4.2,92.4,96.6,96.6,1,1
